"measure","location","sex","age","cause","metric","year","val","upper","lower"
"Deaths","Eastern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2013,0.136063788190998,0.190842866487918,0.0977174352624199
"Deaths","Eastern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2013,0.0902735799912156,0.145331839017225,0.0562400489800148
"Deaths","Eastern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2013,0.0868193666212686,0.153744609064201,0.0440981021372764
"Deaths","Eastern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2013,0.0887872658444856,0.130115244515776,0.0590457654478721
"Deaths","Eastern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2013,0.0729796394409777,0.119956050724289,0.0423090781680857
"Deaths","Eastern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2013,0.0611048555886248,0.116739509752387,0.0276495076434001
"Deaths","Eastern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2013,0.0673935165918463,0.10144254529109,0.0425054019549585
"Deaths","East Asia","Male","<5 years","Enteric infections","Percent",2012,0.0138823397192374,0.0156471958336185,0.0123697626258268
"Deaths","East Asia","Female","<5 years","Enteric infections","Percent",2012,0.0131851516936899,0.0150367720280724,0.0118277014817501
"Deaths","East Asia","Both","<5 years","Enteric infections","Percent",2012,0.0135936810402475,0.0150962952777885,0.0123796261275582
"Deaths","East Asia","Male","5-9 years","Enteric infections","Percent",2012,0.00829106899032586,0.0133530558391669,0.00551352379588758
"Deaths","East Asia","Female","5-9 years","Enteric infections","Percent",2012,0.0129669519204163,0.021380241370984,0.00755546784134164
"Deaths","East Asia","Both","5-9 years","Enteric infections","Percent",2012,0.00978778761041013,0.0149226504479807,0.00654063284977223
"Deaths","East Asia","Male","10-14 years","Enteric infections","Percent",2012,0.00854777800162716,0.0135658007244693,0.00518838815404718
"Deaths","East Asia","Female","10-14 years","Enteric infections","Percent",2012,0.0135881256187474,0.0229952717674738,0.00796340973080198
"Deaths","East Asia","Both","10-14 years","Enteric infections","Percent",2012,0.0101665986155058,0.0160239915796118,0.0061903465767191
"Deaths","East Asia","Male","15-19 years","Enteric infections","Percent",2012,0.00402867532385817,0.00681620431668545,0.00230561109907079
"Deaths","East Asia","Female","15-19 years","Enteric infections","Percent",2012,0.00730805961538126,0.0120962762993059,0.0041100341142062
"Deaths","East Asia","Both","15-19 years","Enteric infections","Percent",2012,0.00504270780076906,0.00827566475671054,0.00292599409159144
"Deaths","East Asia","Male","20-24 years","Enteric infections","Percent",2012,0.00215251390775476,0.00353314307131499,0.00132166158211456
"Deaths","East Asia","Female","20-24 years","Enteric infections","Percent",2012,0.00391275932973868,0.00667305840371906,0.00217706526907315
"Deaths","East Asia","Both","20-24 years","Enteric infections","Percent",2012,0.00272307779863037,0.00430856881421801,0.00166992690440255
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2013,0.0850566716090797,0.0997041207354691,0.0705813193343323
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2013,0.110241739590221,0.129167938013058,0.0914331066520107
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2013,0.0973990271610416,0.112172041899471,0.0822625456377358
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2013,0.304599328126271,0.439748180594315,0.203446318232654
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2013,0.320509532118253,0.462641596897918,0.202764460300471
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2013,0.312063341718132,0.425100377849577,0.215524089857468
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2013,0.272991664221418,0.398481002321034,0.164736909395671
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2013,0.300507660536086,0.440077135126082,0.19000612610428
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2013,0.285401065349736,0.41059217076602,0.183221741977599
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2013,0.145491633800939,0.240224209306728,0.0809825890354612
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2013,0.145966426430429,0.229706344319832,0.0810824926185107
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2013,0.145728945416934,0.223998592388855,0.0850366980006591
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2013,0.0739712972692529,0.127519612589517,0.0433835517407466
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2013,0.0883952835284428,0.155153438943663,0.0460874662671745
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2013,0.0803982395745851,0.127577963194696,0.0483338403310596
"Deaths","Central Asia","Male","<5 years","Enteric infections","Percent",2013,0.0262834398212086,0.0380456563480465,0.0177432902706976
"Deaths","Central Asia","Female","<5 years","Enteric infections","Percent",2013,0.0328996415852198,0.046550113787344,0.0211850113278404
"Deaths","Central Asia","Both","<5 years","Enteric infections","Percent",2013,0.0290843271356875,0.0386753344657881,0.0208356809158064
"Deaths","Central Asia","Male","5-9 years","Enteric infections","Percent",2013,0.0109708726718762,0.0198728244113735,0.0064378066962684
"Deaths","Central Asia","Female","5-9 years","Enteric infections","Percent",2013,0.014402691602866,0.0261913318133277,0.00798377878229152
"Deaths","Central Asia","Both","5-9 years","Enteric infections","Percent",2013,0.0123753581707793,0.0190140575732906,0.00798522606052985
"Deaths","Central Asia","Male","10-14 years","Enteric infections","Percent",2013,0.00672377962577613,0.0124227377789472,0.00430403481716509
"Deaths","Central Asia","Female","10-14 years","Enteric infections","Percent",2013,0.00952353754494613,0.0177551328617743,0.00535474960911564
"Deaths","Central Asia","Both","10-14 years","Enteric infections","Percent",2013,0.00783659926030468,0.0122306016769572,0.00530216585261838
"Deaths","Central Asia","Male","15-19 years","Enteric infections","Percent",2013,0.00182283575389478,0.00347472185202013,0.0011520611928307
"Deaths","Central Asia","Female","15-19 years","Enteric infections","Percent",2013,0.0027988760550194,0.00517011306480397,0.00156429272189461
"Deaths","Central Asia","Both","15-19 years","Enteric infections","Percent",2013,0.00219633282120262,0.00347683676912691,0.00146383911064491
"Deaths","Central Asia","Male","20-24 years","Enteric infections","Percent",2013,0.00130353519538301,0.00245056710232547,0.00085454547004977
"Deaths","Central Asia","Female","20-24 years","Enteric infections","Percent",2013,0.0026906903077159,0.00514056153035132,0.00143682381342321
"Deaths","Central Asia","Both","20-24 years","Enteric infections","Percent",2013,0.00178450261851427,0.00285729682284918,0.00120163290430508
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2015,0.179282758159244,0.223951580753738,0.1393171883283
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2015,0.182135953976713,0.227715169359791,0.138120902202977
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2015,0.180595764405305,0.224484146453634,0.138790472672695
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2015,0.214341115895329,0.296722767117539,0.153142489966473
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2015,0.234197255997411,0.342391548593771,0.153669026248697
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2015,0.223106885632566,0.300590529303802,0.16137777246572
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2015,0.156134983654543,0.226970056848795,0.108989780571804
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2015,0.174833696156808,0.261424562804778,0.113335385075799
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2015,0.164304610573653,0.227312453292398,0.115593622724014
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2015,0.0829402623965773,0.13463492986442,0.0548332920859519
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2015,0.0919154886963076,0.158164939509902,0.0515483514551953
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2015,0.0868778143296441,0.125441738819562,0.058767834592731
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2015,0.0659890822485084,0.112107888261369,0.0448842557106213
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2015,0.0735423388157877,0.130962947156218,0.0350227300750626
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2015,0.0694991962710465,0.106533502165287,0.0450936247442451
"Deaths","Southeast Asia","Male","<5 years","Enteric infections","Percent",2012,0.0784850372913545,0.0920418931351721,0.0674403809272222
"Deaths","Southeast Asia","Female","<5 years","Enteric infections","Percent",2012,0.0775960520251062,0.0918495179005168,0.0652224574453971
"Deaths","Southeast Asia","Both","<5 years","Enteric infections","Percent",2012,0.0781050364583306,0.0923877870046773,0.0672430250759933
"Deaths","Southeast Asia","Male","5-9 years","Enteric infections","Percent",2012,0.123222393776998,0.196253102413102,0.0767387071402975
"Deaths","Southeast Asia","Female","5-9 years","Enteric infections","Percent",2012,0.125729705754017,0.203892936413117,0.0718864160833582
"Deaths","Southeast Asia","Both","5-9 years","Enteric infections","Percent",2012,0.12426395145337,0.193261144810602,0.0775695575779981
"Deaths","Southeast Asia","Male","10-14 years","Enteric infections","Percent",2012,0.132635209326839,0.211091933238366,0.0750733767396166
"Deaths","Southeast Asia","Female","10-14 years","Enteric infections","Percent",2012,0.150581136593884,0.24793573509187,0.0840570582228902
"Deaths","Southeast Asia","Both","10-14 years","Enteric infections","Percent",2012,0.139769348139588,0.22144023657547,0.0793236796823361
"Deaths","Southeast Asia","Male","15-19 years","Enteric infections","Percent",2012,0.0543123811055359,0.0972659035794059,0.0276201877476899
"Deaths","Southeast Asia","Female","15-19 years","Enteric infections","Percent",2012,0.0869350456447723,0.151513683371739,0.0440238467009291
"Deaths","Southeast Asia","Both","15-19 years","Enteric infections","Percent",2012,0.0650628778666994,0.115290433318999,0.033463483391393
"Deaths","Southeast Asia","Male","20-24 years","Enteric infections","Percent",2012,0.0247296853034184,0.0435743534987498,0.0129256451477766
"Deaths","Southeast Asia","Female","20-24 years","Enteric infections","Percent",2012,0.0485444218703533,0.0854845406632493,0.0257987589633468
"Deaths","Southeast Asia","Both","20-24 years","Enteric infections","Percent",2012,0.0322384030041847,0.0554950975485322,0.0178682227470986
"Deaths","East Asia","Male","<5 years","Enteric infections","Percent",2014,0.0129324632554987,0.0148092039139716,0.0115021526452676
"Deaths","East Asia","Female","<5 years","Enteric infections","Percent",2014,0.0127506574236721,0.0146765864005054,0.0112904174608734
"Deaths","East Asia","Both","<5 years","Enteric infections","Percent",2014,0.0128567311169698,0.0144255821352634,0.0115621140460625
"Deaths","East Asia","Male","5-9 years","Enteric infections","Percent",2014,0.00879449910063668,0.0143808714659379,0.00578835519064035
"Deaths","East Asia","Female","5-9 years","Enteric infections","Percent",2014,0.0133575155993826,0.0219162047824058,0.0079514410340509
"Deaths","East Asia","Both","5-9 years","Enteric infections","Percent",2014,0.0102672919326601,0.0157504187192295,0.00684779473168916
"Deaths","East Asia","Male","10-14 years","Enteric infections","Percent",2014,0.00867268056064365,0.0139890311962218,0.00526116860055517
"Deaths","East Asia","Female","10-14 years","Enteric infections","Percent",2014,0.0137486057074543,0.0232025551569743,0.00796159336943431
"Deaths","East Asia","Both","10-14 years","Enteric infections","Percent",2014,0.0102922438706141,0.0164068107565403,0.00622650502823575
"Deaths","East Asia","Male","15-19 years","Enteric infections","Percent",2014,0.00401839153674239,0.00680377747607483,0.00226735707783317
"Deaths","East Asia","Female","15-19 years","Enteric infections","Percent",2014,0.00756390840971273,0.0125390186701468,0.00424678143851479
"Deaths","East Asia","Both","15-19 years","Enteric infections","Percent",2014,0.00508080888627809,0.00840582371080028,0.00290665143205616
"Deaths","East Asia","Male","20-24 years","Enteric infections","Percent",2014,0.00204390105039576,0.00327372181655814,0.00126449193111967
"Deaths","East Asia","Female","20-24 years","Enteric infections","Percent",2014,0.00399494968682523,0.00673715933492187,0.00226563696520343
"Deaths","East Asia","Both","20-24 years","Enteric infections","Percent",2014,0.00262253309188628,0.00417832004778044,0.0016085698942278
"Deaths","Central Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2012,0.206050967970447,0.322762080158369,0.0929695397330138
"Deaths","Central Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2012,0.14131806368453,0.297257631002721,0.0737110242292563
"Deaths","Central Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2012,0.176582183081123,0.292553151978912,0.0904939639732571
"Deaths","Central Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2012,0.149797157594457,0.218888309490013,0.0932979360194828
"Deaths","Central Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2012,0.121960768160228,0.20692775026411,0.0713479133471689
"Deaths","Central Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2012,0.137194422206678,0.192835894319019,0.0929837817872601
"Deaths","Central Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2012,0.10029530660657,0.153091787866748,0.0631047381109072
"Deaths","Central Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2012,0.0849248667143798,0.152797077469,0.0475201305728891
"Deaths","Central Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2012,0.0937223391089151,0.135622316495182,0.0630946166675207
"Deaths","Central Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2012,0.0711014070818691,0.117819213559639,0.0403425464874327
"Deaths","Central Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2012,0.0484584482437855,0.0930571504360868,0.0239197106068532
"Deaths","Central Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2012,0.0617513304448063,0.0927583143809774,0.0384444518328771
"Deaths","Central Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2012,0.0622624487346629,0.10104866876917,0.0329848285255993
"Deaths","Central Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2012,0.0404428531140138,0.0827580062463312,0.0187968138021908
"Deaths","Central Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2012,0.0526152378563588,0.0799880138511116,0.0316189902402914
"Deaths","Southeast Asia","Male","<5 years","Enteric infections","Percent",2014,0.0722969655747963,0.0850433616658973,0.0620770294020332
"Deaths","Southeast Asia","Female","<5 years","Enteric infections","Percent",2014,0.0736530143510037,0.0879978148303233,0.0616751911289751
"Deaths","Southeast Asia","Both","<5 years","Enteric infections","Percent",2014,0.0728716538978931,0.0853856877847903,0.0629913850370972
"Deaths","Southeast Asia","Male","5-9 years","Enteric infections","Percent",2014,0.118844431406354,0.188157186851965,0.0741490530253531
"Deaths","Southeast Asia","Female","5-9 years","Enteric infections","Percent",2014,0.125574918684428,0.204311727440559,0.0720933140108783
"Deaths","Southeast Asia","Both","5-9 years","Enteric infections","Percent",2014,0.121605886409269,0.190111407691627,0.0758622293434417
"Deaths","Southeast Asia","Male","10-14 years","Enteric infections","Percent",2014,0.127970431081329,0.203663854989569,0.0727852958747817
"Deaths","Southeast Asia","Female","10-14 years","Enteric infections","Percent",2014,0.1503713098585,0.248833887067888,0.0841460030680454
"Deaths","Southeast Asia","Both","10-14 years","Enteric infections","Percent",2014,0.136824891933431,0.220031584096883,0.0782183059031631
"Deaths","Southeast Asia","Male","15-19 years","Enteric infections","Percent",2014,0.0526238017746886,0.0941263253655847,0.0271298644743061
"Deaths","Southeast Asia","Female","15-19 years","Enteric infections","Percent",2014,0.0870741617227451,0.153877622118601,0.0438262675381403
"Deaths","Southeast Asia","Both","15-19 years","Enteric infections","Percent",2014,0.0638110338691451,0.113147141394741,0.0326326312088273
"Deaths","Southeast Asia","Male","20-24 years","Enteric infections","Percent",2014,0.023664481946506,0.0423236797332,0.0126417508603014
"Deaths","Southeast Asia","Female","20-24 years","Enteric infections","Percent",2014,0.0483099520029425,0.0845932845071321,0.0263027433244538
"Deaths","Southeast Asia","Both","20-24 years","Enteric infections","Percent",2014,0.0313024716989059,0.0543163065942708,0.0174337686591993
"Deaths","Central Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2014,0.194264135003492,0.308925613930926,0.0859508446941591
"Deaths","Central Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2014,0.132880998490586,0.2878779843697,0.0688714236200238
"Deaths","Central Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2014,0.16640377613913,0.278652556948389,0.0867811278024459
"Deaths","Central Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2014,0.155078638789836,0.232656171197008,0.096679313444477
"Deaths","Central Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2014,0.119748418156184,0.205686174242672,0.0704513047733235
"Deaths","Central Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2014,0.139099864118384,0.195552056353262,0.0922453505002622
"Deaths","Central Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2014,0.0987867580847308,0.152063692540892,0.0604274200224859
"Deaths","Central Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2014,0.0817397691470633,0.150752119609724,0.0452226378623739
"Deaths","Central Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2014,0.0914995116711825,0.132964534465155,0.0612480632433205
"Deaths","Central Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2014,0.0660298240180459,0.11053057133618,0.0372243370689227
"Deaths","Central Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2014,0.0470001963570302,0.0902279361769222,0.0229626207118566
"Deaths","Central Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2014,0.0583866337347723,0.0904242734083041,0.0362089125196916
"Deaths","Central Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2014,0.0564762410495576,0.0930637020866473,0.029289455542215
"Deaths","Central Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2014,0.0395944555952765,0.0842094747230901,0.0183366795389807
"Deaths","Central Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2014,0.0494219196262536,0.076585354509726,0.0292247206608449
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2010,0.093287059079045,0.116618411751355,0.0760757330674671
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2010,0.104693414038547,0.1276005368633,0.0839745018553147
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2010,0.0982875574774219,0.117285530581921,0.0826585128478498
"Deaths","Southern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2010,0.0731009730606895,0.120990395795045,0.0438368021943546
"Deaths","Southern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2010,0.0658082400301532,0.116885831629539,0.0316236626634193
"Deaths","Southern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2010,0.069914711144621,0.106350645793996,0.0464069274794256
"Deaths","Southern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2010,0.0540539068859806,0.08840779801382,0.0290730785524001
"Deaths","Southern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2010,0.0484729010120772,0.0920875900196373,0.02069350361892
"Deaths","Southern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2010,0.0515877248052348,0.0804317731297347,0.0327133988895724
"Deaths","Southern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2010,0.0332209609025578,0.0552531666758981,0.0167340641879526
"Deaths","Southern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2010,0.0275227173077276,0.0600582069131692,0.00973553459700189
"Deaths","Southern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2010,0.030502871127438,0.0509356961062904,0.016731378775582
"Deaths","Southern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2010,0.0293175519536814,0.0490847328420872,0.0147255646354786
"Deaths","Southern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2010,0.0179030594141485,0.0444563802093306,0.00429396232063646
"Deaths","Southern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2010,0.0229196760233871,0.0400097087856843,0.0112131990683169
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2010,0.0951688580076312,0.109996973470596,0.0811944220307899
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2010,0.12263628039668,0.140380949986472,0.103754551031574
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2010,0.108661588876645,0.123775861442109,0.0936556956306909
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2010,0.295652708754993,0.427726154074632,0.197355421012536
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2010,0.306007972052768,0.442099824414519,0.194949347238368
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2010,0.300605171584431,0.415507013066761,0.207897458895066
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2010,0.254707227795004,0.379856840372798,0.154004179869144
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2010,0.290435274249316,0.424562080758997,0.183709531278423
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2010,0.270254956488697,0.391062005106378,0.172633575774544
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2010,0.149261801336153,0.244188186203433,0.0846227622926115
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2010,0.143421961158191,0.225640678900389,0.0814016120776851
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2010,0.146398533703997,0.223822622147682,0.0880281475285299
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2010,0.0786168838475247,0.133595010085071,0.0481999218969416
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2010,0.0878650383736474,0.152011513068065,0.0454413481374243
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2010,0.0829189405392821,0.130740112744986,0.0509588384371163
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2011,0.0924182724430826,0.106513721877664,0.0786987257394482
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2011,0.118850309083295,0.136556332860058,0.100863430092338
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2011,0.105398190590414,0.119643410141929,0.0914232607289003
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2011,0.294074742087992,0.427304954507434,0.196373260345888
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2011,0.308572129088897,0.450317941096784,0.194491155447397
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2011,0.300912003976428,0.418928693820953,0.208584667192095
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2011,0.257642254874159,0.383863640638639,0.156369239421703
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2011,0.290191349038107,0.426131827777559,0.183307050168295
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2011,0.27179016841418,0.395001602439756,0.172580456612086
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2011,0.150628726559517,0.246604208142682,0.0854856201239228
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2011,0.145264635930654,0.229401971750776,0.081614153750914
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2011,0.147993218788082,0.227926449191173,0.0882891269109393
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2011,0.0785855509015382,0.133550689519213,0.0472179226579521
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2011,0.0891059529845629,0.155890564821815,0.0459583822681076
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2011,0.0834769071288037,0.131724432163121,0.0512104008994097
"Deaths","Central Asia","Male","<5 years","Enteric infections","Percent",2010,0.0299083018017846,0.0415349921283719,0.0210466859334114
"Deaths","Central Asia","Female","<5 years","Enteric infections","Percent",2010,0.0352092307918501,0.0474503057837687,0.0246273008501654
"Deaths","Central Asia","Both","<5 years","Enteric infections","Percent",2010,0.0321653794996819,0.0411053851923858,0.0241915764905914
"Deaths","Central Asia","Male","5-9 years","Enteric infections","Percent",2010,0.0111707360007623,0.0193027821264254,0.00669238166609568
"Deaths","Central Asia","Female","5-9 years","Enteric infections","Percent",2010,0.0153061132931804,0.0280349816171092,0.00850806131043094
"Deaths","Central Asia","Both","5-9 years","Enteric infections","Percent",2010,0.0128065145907032,0.0194030233248973,0.0085031885309797
"Deaths","Central Asia","Male","10-14 years","Enteric infections","Percent",2010,0.00689986151406007,0.0124783866993176,0.00447662159728344
"Deaths","Central Asia","Female","10-14 years","Enteric infections","Percent",2010,0.00967195056359006,0.0179517604843564,0.0054823957497363
"Deaths","Central Asia","Both","10-14 years","Enteric infections","Percent",2010,0.00798202585144189,0.0121242193959093,0.0054418452695382
"Deaths","Central Asia","Male","15-19 years","Enteric infections","Percent",2010,0.00187681309633913,0.00336068114330625,0.00123757234836309
"Deaths","Central Asia","Female","15-19 years","Enteric infections","Percent",2010,0.00296874654144605,0.00535755267697723,0.00168623603373292
"Deaths","Central Asia","Both","15-19 years","Enteric infections","Percent",2010,0.0022838327773481,0.00347743050112568,0.00156320505056917
"Deaths","Central Asia","Male","20-24 years","Enteric infections","Percent",2010,0.00128322103724591,0.00234686976390955,0.000865636136070299
"Deaths","Central Asia","Female","20-24 years","Enteric infections","Percent",2010,0.00266103165100069,0.00503774923335925,0.00147074041233449
"Deaths","Central Asia","Both","20-24 years","Enteric infections","Percent",2010,0.00175079798453056,0.00272642743808157,0.00120504991767196
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2011,0.0924182724430826,0.106513721877664,0.0786987257394482
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2011,0.118850309083295,0.136556332860058,0.100863430092338
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2011,0.105398190590414,0.119643410141929,0.0914232607289003
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2011,0.294074742087992,0.427304954507434,0.196373260345888
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2011,0.308572129088897,0.450317941096784,0.194491155447397
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2011,0.300912003976428,0.418928693820953,0.208584667192095
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2011,0.257642254874159,0.383863640638639,0.156369239421703
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2011,0.290191349038107,0.426131827777559,0.183307050168295
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2011,0.27179016841418,0.395001602439756,0.172580456612086
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2011,0.150628726559517,0.246604208142682,0.0854856201239228
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2011,0.145264635930654,0.229401971750776,0.081614153750914
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2011,0.147993218788082,0.227926449191173,0.0882891269109393
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2011,0.0785855509015382,0.133550689519213,0.0472179226579521
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2011,0.0891059529845629,0.155890564821815,0.0459583822681076
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2011,0.0834769071288037,0.131724432163121,0.0512104008994097
"Deaths","Eastern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2010,0.118410254062947,0.138035419425921,0.0958343654486856
"Deaths","Eastern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2010,0.115407502304569,0.137351306508319,0.0943284042039912
"Deaths","Eastern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2010,0.117046754417528,0.134603655867357,0.0974262235522281
"Deaths","Eastern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2010,0.177901590952073,0.281837829350802,0.123155456883213
